fidelity
1.00000
0.99366
0.97487
0.94433
0.90311
0.85268
0.79474
0.73118
0.66395
0.59500
0.52613
0.45899
0.39498
0.33520
0.28048
0.23133
0.18801
0.15052
0.11866
0.09207
0.07028
0.05274
0.03888
0.02814
0.01998
0.01390
0.00945
0.00628
0.00407
0.00256
0.00156
0.00092
0.00052
0.00028
0.00014
0.00007
0.00003
0.00001
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00001
0.00002
0.00003
0.00006
0.00009
0.00014
0.00021
0.00029
0.00038
0.00048
0.00056
0.00062
0.00065
0.00061
0.00050
0.00034
0.00015
0.00001
0.00006
0.00049
0.00159
0.00375
0.00744
0.01325
0.02184
0.03392
0.05025
0.07155
0.09848
0.13154
0.17107
0.21716
0.26959
0.32783
0.39103
0.45800
0.52725
0.59708
0.66559
0.73083
0.79085
0.84381
0.88811
0.92239
0.94569
0.95741
0.95741
0.94593
0.92361
0.89142
0.85062
0.80266
0.74912
0.69163
0.63179
0.57110
0.51093
0.45247
0.39669
0.34436
0.29603
0.25205
0.21259
0.17764
0.14709
0.12070
0.09819
0.07920
0.06335
0.05027
0.03959
0.03095
0.02404
0.01855
0.01423
0.01087
0.00827
0.00627
0.00475
0.00359
0.00272
0.00207
0.00158
0.00121
0.00093
0.00073
0.00057
0.00046
0.00037
0.00030
0.00025
0.00021
0.00018
0.00015
0.00013
0.00011
0.00010
0.00008
0.00007
0.00006
0.00005
0.00004
0.00003
0.00002
0.00002
0.00001
0.00001
0.00001
0.00001
0.00001
0.00001
0.00001
0.00001
0.00002
0.00002
0.00003
0.00004
0.00005
0.00005
0.00006
0.00006
0.00005
0.00004
0.00002
0.00000
0.00000
0.00003
0.00011
0.00025
0.00049
0.00084
0.00131
0.00188
0.00254
0.00323
0.00387
0.00440
0.00471
0.00472
0.00437
0.00366
0.00265
0.00150
0.00048
0.00000
0.00058
0.00288
0.00764
0.01565
0.02775
0.04471
0.06720
0.09575
0.13065
0.17193
0.21933
0.27230
0.32994
0.39110
0.45441
0.51828
0.58106
0.64105
0.69660
0.74619
0.78851
0.82250
0.84737
0.86267
0.86826
0.86430
0.85125
0.82981
0.80087
0.76550
0.72485
0.68011
0.63248
0.58310
0.53307
0.48333
0.43474
0.38799
0.34364
0.30212
0.26371
0.22859
0.19681
0.16836
0.14312
0.12094
0.10163
0.08494
0.07065
0.05849
0.04823
0.03962
0.03245
0.02652
0.02164
0.01764
0.01439
0.01174
0.00961
0.00789
0.00651
0.00541
0.00452
0.00381
0.00324
0.00278
0.00240
0.00209
0.00184
0.00162
0.00144
0.00127
0.00113
0.00099
0.00087
0.00075
0.00065
0.00055
0.00046
0.00039
0.00032
0.00026
0.00022
0.00019
0.00017
0.00016
0.00016
0.00017
0.00020
0.00024
0.00029
0.00036
0.00044
0.00054
0.00063
0.00072
0.00078
0.00080
0.00078
0.00070
0.00056
0.00039
0.00020
0.00006
0.00000
0.00010
0.00043
0.00104
0.00197
0.00322
0.00477
0.00653
0.00838
0.01016
0.01167
0.01273
0.01316
0.01283
0.01169
0.00979
0.00731
0.00458
0.00206
0.00035
0.00015
0.00226
0.00748
0.01661
0.03037
0.04935
0.07395
0.10437
0.14055
0.18217
0.22867
0.27924
0.33284
0.38828
0.44427
0.49944
0.55242
0.60190
0.64670
0.68577
0.71826
0.74353
0.76119
0.77106
0.77320
0.76785
0.75548
0.73667
0.71216
0.68274
0.64927
0.61265
0.57374
0.53336
0.49231
0.45129
0.41092
0.37172
0.33412
0.29849
0.26505
0.23400
0.20542
0.17935
0.15577
0.13462
0.11578
0.09915
0.08456
0.07186
0.06089
0.05146
0.04343
0.03662
0.03088
0.02608
0.02208
0.01875
0.01601
0.01374
0.01187
0.01032
0.00903
0.00796
0.00705
0.00627
0.00559
0.00499
0.00444
0.00395
0.00348
0.00305
0.00265
0.00229
0.00195
0.00166
0.00140
0.00119
0.00102
0.00089
0.00080
0.00076
0.00076
0.00080
0.00088
0.00102
0.00122
0.00148
0.00180
0.00217
0.00259
0.00301
0.00342
0.00376
0.00398
0.00406
0.00394
0.00362
0.00310
0.00243
0.00167
0.00093
0.00034
0.00002
0.00011
0.00073
0.00195
0.00378
0.00619
0.00907
0.01222
0.01542
0.01839
0.02082
0.02245
0.02305
0.02248
0.02070
0.01781
0.01407
0.00985
0.00570
0.00225
0.00023
0.00042
0.00358
0.01044
0.02160
0.03756
0.05863
0.08490
0.11628
0.15244
0.19286
0.23680
0.28340
0.33166
0.38049
0.42879
0.47545
0.51942
