0.365,0.155,0.369
0.352,0.135,0.401
0.337,0.118,0.434
0.319,0.101,0.468
0.300,0.087,0.501
0.279,0.074,0.535
0.258,0.062,0.568
0.235,0.052,0.601
0.211,0.044,0.633
0.188,0.036,0.664
0.164,0.030,0.694
0.141,0.024,0.723
0.118,0.020,0.749
0.097,0.016,0.774
0.078,0.013,0.797
0.059,0.010,0.817
0.043,0.009,0.835
0.030,0.007,0.851
0.018,0.006,0.863
0.009,0.005,0.873
0.003,0.004,0.880
0.000,0.004,0.883
0.000,0.004,0.884
0.002,0.004,0.881
0.008,0.004,0.876
0.016,0.004,0.867
0.026,0.005,0.856
0.040,0.006,0.842
0.055,0.007,0.825
0.072,0.009,0.805
0.092,0.012,0.784
0.112,0.015,0.760
0.134,0.019,0.734
0.157,0.024,0.706
0.180,0.030,0.677
0.204,0.036,0.646
0.227,0.045,0.615
0.250,0.054,0.583
0.272,0.065,0.550
0.293,0.077,0.516
0.312,0.091,0.483
0.330,0.107,0.450
0.345,0.124,0.417
0.358,0.142,0.385
0.369,0.163,0.354
0.377,0.185,0.324
0.383,0.209,0.294
0.385,0.234,0.266
0.385,0.261,0.240
0.382,0.289,0.214
0.376,0.318,0.191
0.367,0.349,0.169
0.356,0.380,0.148
0.343,0.412,0.129
0.327,0.445,0.112
0.309,0.478,0.097
0.290,0.512,0.083
0.269,0.545,0.070
0.247,0.578,0.059
0.224,0.610,0.050
0.200,0.642,0.041
0.177,0.672,0.034
0.154,0.701,0.028
0.131,0.729,0.023
0.109,0.755,0.019
0.089,0.779,0.015
0.070,0.801,0.012
0.053,0.820,0.010
0.038,0.837,0.008
0.025,0.851,0.007
0.015,0.863,0.006
0.007,0.871,0.005
0.002,0.877,0.004
0.000,0.879,0.004
0.000,0.879,0.004
0.004,0.875,0.004
0.010,0.869,0.004
0.019,0.859,0.005
0.031,0.847,0.006
0.044,0.832,0.007
0.060,0.814,0.008
0.078,0.794,0.011
0.098,0.772,0.013
0.119,0.747,0.017
0.141,0.721,0.021
0.164,0.693,0.026
0.187,0.663,0.033
0.210,0.633,0.040
0.233,0.601,0.048
0.255,0.569,0.058
0.277,0.536,0.070
0.297,0.503,0.083
0.315,0.470,0.097
0.332,0.437,0.113
0.346,0.405,0.131
0.359,0.373,0.150
0.368,0.342,0.171
0.375,0.312,0.193
0.380,0.284,0.218
0.381,0.256,0.243
0.380,0.230,0.270
0.376,0.206,0.299
0.369,0.183,0.328
0.360,0.162,0.359
0.348,0.142,0.391
0.333,0.124,0.423
0.317,0.107,0.456
0.299,0.092,0.489
0.279,0.079,0.522
0.258,0.067,0.555
0.236,0.057,0.587
0.213,0.047,0.619
0.190,0.039,0.650
0.167,0.033,0.680
0.144,0.027,0.708
0.122,0.022,0.735
0.101,0.018,0.760
0.081,0.015,0.783
0.063,0.012,0.804
0.047,0.010,0.822
0.032,0.008,0.838
0.021,0.007,0.851
0.011,0.006,0.862
0.005,0.005,0.869
0.001,0.005,0.873
0.000,0.004,0.875
0.001,0.004,0.873
0.006,0.004,0.869
0.013,0.005,0.861
0.023,0.005,0.851
0.035,0.006,0.838
0.049,0.008,0.822
0.066,0.009,0.803
0.084,0.012,0.782
0.104,0.015,0.759
0.126,0.019,0.734
0.148,0.023,0.708
0.170,0.029,0.679
0.193,0.036,0.650
0.216,0.043,0.619
0.239,0.053,0.587
0.260,0.063,0.555
0.281,0.075,0.522
0.300,0.088,0.489
0.318,0.103,0.457
0.334,0.120,0.424
0.347,0.138,0.392
0.358,0.158,0.361
0.367,0.179,0.331
0.373,0.202,0.302
0.376,0.227,0.274
0.377,0.253,0.247
0.375,0.280,0.222
0.370,0.309,0.198
0.362,0.339,0.175
0.352,0.370,0.155
0.339,0.401,0.136
0.324,0.433,0.118
0.307,0.466,0.102
0.289,0.499,0.088
0.268,0.532,0.075
0.247,0.564,0.064
0.225,0.596,0.054
0.202,0.628,0.045
0.179,0.658,0.038
0.156,0.687,0.031
0.134,0.715,0.026
0.113,0.741,0.021
0.092,0.765,0.017
0.073,0.787,0.014
0.056,0.807,0.012
0.041,0.824,0.010
0.028,0.839,0.008
0.017,0.851,0.007
0.008,0.860,0.006
0.003,0.866,0.005
0.000,0.870,0.005
0.000,0.870,0.005
0.003,0.868,0.005
0.008,0.862,0.005
0.016,0.853,0.005
0.027,0.842,0.006
0.040,0.828,0.007
0.055,0.811,0.009
0.072,0.792,0.011
0.090,0.771,0.013
0.111,0.747,0.017
0.132,0.722,0.021
0.154,0.694,0.026
0.177,0.666,0.032
0.199,0.636,0.039
0.222,0.605,0.047
0.244,0.573,0.057
0.265,0.541,0.068
0.285,0.509,0.080
0.304,0.476,0.094
0.320,0.444,0.110
0.335,0.412,0.127
0.348,0.380,0.145
0.358,0.350,0.166
0.366,0.320,0.188
0.371,0.291,0.211
0.373,0.264,0.236
0.372,0.238,0.262
0.369,0.213,0.290
0.363,0.190,0.319
0.355,0.168,0.349
0.344,0.148,0.380
0.330,0.130,0.412
0.315,0.113,0.444
0.297,0.098,0.476
0.278,0.084,0.509
0.258,0.072,0.542
0.236,0.061,0.574
0.214,0.051,0.605
0.192,0.043,0.636
0.169,0.036,0.666
0.147,0.030,0.694
0.125,0.025,0.721
0.104,0.020,0.746
0.084,0.017,0.770
0.066,0.014,0.791
0.050,0.011,0.809
0.035,0.010,0.826
0.023,0.008,0.839
0.013,0.007,0.850
0.006,0.006,0.858
0.001,0.005,0.864
0.000,0.005,0.866
0.001,0.005,0.865
0.004,0.005,0.861
0.010,0.005,0.855
0.019,0.006,0.845
0.031,0.007,0.833
0.044,0.008,0.818
0.060,0.010,0.801
0.077,0.012,0.781
0.097,0.015,0.759
0.117,0.019,0.735
0.138,0.023,0.709
0.160,0.028,0.681
0.183,0.035,0.652
0.205,0.042,0.622
0.227,0.051,0.591
0.249,0.061,0.560
0.269,0.073,0.528
0.289,0.086,0.495
0.306,0.100,0.463
0.322,0.116,0.431
0.336,0.134,0.399
0.348,0.153,0.368
0.357,0.174,0.338
0.364,0.196,0.309
0.368,0.220,0.281
0.369,0.245,0.254
0.367,0.272,0.229
0.363,0.300,0.205
0.356,0.329,0.182
0.347,0.359,0.161
0.335,0.390,0.142
0.321,0.422,0.124
0.305,0.454,0.108
0.287,0.487,0.093
0.268,0.519,0.080
0.247,0.551,0.068
0.226,0.583,0.058
0.204,0.614,0.049
0.181,0.644,0.041
0.159,0.673,0.034
0.137,0.701,0.028
0.116,0.727,0.024
0.096,0.751,0.020
0.077,0.774,0.016
0.059,0.794,0.013
0.044,0.812,0.011
0.030,0.827,0.009
0.019,0.839,0.008
0.010,0.849,0.007
0.004,0.856,0.006
0.000,0.860,0.006
0.000,0.861,0.005
0.002,0.860,0.005
0.006,0.855,0.005
0.013,0.847,0.006
0.023,0.837,0.006
0.035,0.824,0.008
0.049,0.808,0.009
0.065,0.790,0.011
0.083,0.769,0.013
0.103,0.747,0.017
0.123,0.722,0.021
0.145,0.696,0.025
0.167,0.668,0.031
0.189,0.639,0.038
0.211,0.609,0.046
0.233,0.578,0.055
0.254,0.546,0.066
0.274,0.514,0.078
0.292,0.482,0.091
0.309,0.450,0.106
0.324,0.419,0.123
0.337,0.387,0.141
0.348,0.357,0.161
0.356,0.327,0.182
0.361,0.299,0.205
0.364,0.271,0.229
0.365,0.245,0.255
0.362,0.220,0.282
0.357,0.197,0.310
0.349,0.175,0.340
0.339,0.155,0.370
0.327,0.136,0.401
0.312,0.119,0.432
0.296,0.103,0.464
0.277,0.089,0.497
0.258,0.076,0.529
0.237,0.065,0.561
0.216,0.055,0.592
0.194,0.047,0.623
0.171,0.039,0.652
0.149,0.033,0.681
0.128,0.027,0.707
0.107,0.023,0.733
0.087,0.019,0.756
0.069,0.016,0.778
0.053,0.013,0.797
0.038,0.011,0.813
0.026,0.009,0.828
0.015,0.008,0.839
0.008,0.007,0.848
0.002,0.006,0.854
0.000,0.006,0.857
0.000,0.006,0.857
0.003,0.006,0.854
0.008,0.006,0.848
0.016,0.006,0.840
0.027,0.007,0.828
0.039,0.008,0.814
0.054,0.010,0.798
0.071,0.012,0.779
0.089,0.015,0.758
0.109,0.019,0.735
0.130,0.023,0.710
0.151,0.028,0.683
0.173,0.034,0.655
0.195,0.041,0.626
0.217,0.050,0.595
0.238,0.059,0.564
0.258,0.071,0.533
0.277,0.083,0.501
0.295,0.097,0.469
0.311,0.112,0.438
0.325,0.130,0.406
0.337,0.148,0.376
0.347,0.168,0.346
0.354,0.190,0.316
0.359,0.213,0.288
0.361,0.238,0.262
0.360,0.264,0.236
0.357,0.292,0.212
0.351,0.320,0.189
0.342,0.350,0.168
0.331,0.380,0.148
0.318,0.411,0.130
0.303,0.443,0.114
0.286,0.475,0.099
0.267,0.507,0.085
0.248,0.538,0.073
0.227,0.570,0.062
0.205,0.601,0.053
0.183,0.631,0.045
0.162,0.660,0.037
0.140,0.687,0.031
0.119,0.714,0.026
0.099,0.738,0.022
0.080,0.761,0.018
0.062,0.781,0.015
0.047,0.799,0.013
0.033,0.815,0.011
0.021,0.828,0.009
0.012,0.838,0.008
0.005,0.846,0.007
0.001,0.851,0.006
0.000,0.853,0.006
0.001,0.852,0.006
0.004,0.848,0.006
0.011,0.841,0.006
0.020,0.832,0.007
0.031,0.820,0.008
0.044,0.805,0.009
0.059,0.788,0.011
0.077,0.768,0.014
0.095,0.746,0.017
0.115,0.723,0.021
0.136,0.697,0.025
0.157,0.670,0.031
0.179,0.642,0.037
0.201,0.612,0.045
0.222,0.582,0.054
0.243,0.551,0.064
0.262,0.520,0.075
0.281,0.488,0.088
0.298,0.457,0.103
0.313,0.425,0.119
0.326,0.394,0.137
0.337,0.364,0.156
0.346,0.335,0.176
0.352,0.306,0.199
0.356,0.279,0.222
0.357,0.252,0.247
0.355,0.227,0.274
0.351,0.204,0.301
0.344,0.182,0.330
0.335,0.161,0.360
0.323,0.142,0.390
0.309,0.125,0.421
0.294,0.109,0.453
0.276,0.094,0.485
0.257,0.081,0.516
0.237,0.070,0.548
0.217,0.059,0.579
0.195,0.050,0.609
0.174,0.043,0.639
0.152,0.036,0.667
0.131,0.030,0.694
0.110,0.025,0.719
0.091,0.021,0.743
0.072,0.018,0.765
0.056,0.015,0.784
0.041,0.012,0.801
0.028,0.011,0.816
0.017,0.009,0.828
0.009,0.008,0.837
0.003,0.007,0.844
0.000,0.007,0.848
0.000,0.006,0.848
0.002,0.006,0.846
0.006,0.006,0.842
0.014,0.007,0.834
0.023,0.008,0.824
0.035,0.009,0.811
0.049,0.010,0.795
0.065,0.012,0.777
0.082,0.015,0.757
0.101,0.019,0.735
0.121,0.023,0.710
0.142,0.028,0.685
0.163,0.033,0.657
0.185,0.040,0.629
0.206,0.049,0.599
0.227,0.058,0.569
0.247,0.069,0.538
0.266,0.081,0.507
0.284,0.094,0.475
0.300,0.109,0.444
0.315,0.126,0.413
0.327,0.144,0.383
0.337,0.163,0.353
0.345,0.184,0.324
0.350,0.207,0.296
0.353,0.231,0.269
0.353,0.257,0.243
0.350,0.283,0.219
0.345,0.311,0.196
0.337,0.340,0.175
0.327,0.370,0.155
0.315,0.400,0.136
0.301,0.432,0.119
0.284,0.463,0.104
0.267,0.494,0.090
0.248,0.526,0.078
0.227,0.557,0.067
0.207,0.588,0.057
0.185,0.617,0.048
0.164,0.646,0.041
0.143,0.674,0.034
0.122,0.700,0.029
0.102,0.725,0.024
0.083,0.747,0.020
0.065,0.768,0.017
0.050,0.787,0.014
0.036,0.803,0.012
0.024,0.816,0.010
0.014,0.827,0.009
0.007,0.836,0.008
0.002,0.841,0.007
0.000,0.844,0.007
0.000,0.844,0.007
0.003,0.841,0.007
0.009,0.835,0.007
0.017,0.826,0.008
0.027,0.815,0.008
0.039,0.801,0.010
0.054,0.785,0.012
0.070,0.766,0.014
0.088,0.746,0.017
0.107,0.723,0.020
0.127,0.698,0.025
0.148,0.672,0.030
0.169,0.644,0.036
0.190,0.616,0.044
0.211,0.586,0.052
0.232,0.556,0.062
0.252,0.525,0.073
0.270,0.494,0.086
0.287,0.463,0.100
0.302,0.432,0.115
0.316,0.401,0.132
0.327,0.371,0.151
0.336,0.342,0.171
0.343,0.313,0.193
0.347,0.286,0.216
0.349,0.259,0.240
0.348,0.234,0.266
0.345,0.211,0.293
0.339,0.189,0.321
0.330,0.168,0.350
0.319,0.148,0.380
0.306,0.131,0.411
0.292,0.114,0.442
0.275,0.100,0.473
0.257,0.086,0.504
0.238,0.074,0.535
0.217,0.064,0.566
0.197,0.054,0.596
0.175,0.046,0.625
0.154,0.039,0.654
0.133,0.033,0.681
0.113,0.028,0.706
0.094,0.023,0.730
0.076,0.020,0.752
0.059,0.017,0.771
0.044,0.014,0.789
0.031,0.012,0.804
0.020,0.010,0.817
0.011,0.009,0.827
0.005,0.008,0.834
0.001,0.008,0.838
0.000,0.007,0.840
0.001,0.007,0.839
0.005,0.007,0.835
0.011,0.007,0.828
0.020,0.008,0.819
0.031,0.009,0.806
0.044,0.011,0.792
0.059,0.013,0.775
0.076,0.015,0.756
0.094,0.019,0.734
0.113,0.022,0.711
0.133,0.027,0.686
0.154,0.033,0.659
0.175,0.040,0.632
0.196,0.047,0.603
0.217,0.056,0.573
0.237,0.067,0.543
0.256,0.078,0.512
0.273,0.091,0.481
0.290,0.106,0.450
0.304,0.122,0.420
0.317,0.139,0.389
0.327,0.158,0.360
0.335,0.179,0.331
0.341,0.201,0.303
0.344,0.224,0.276
0.345,0.249,0.250
0.343,0.275,0.226
0.339,0.303,0.203
0.332,0.331,0.181
0.323,0.360,0.161
0.311,0.390,0.142
0.298,0.421,0.125
0.283,0.451,0.110
0.266,0.483,0.095
0.247,0.514,0.083
0.228,0.544,0.071
0.208,0.575,0.061
0.187,0.604,0.052
0.166,0.633,0.044
0.145,0.661,0.037
0.125,0.687,0.032
0.105,0.712,0.027
0.086,0.734,0.022
0.068,0.755,0.019
0.052,0.774,0.016
0.038,0.791,0.014
0.026,0.805,0.012
0.016,0.816,0.010
0.008,0.825,0.009
0.003,0.832,0.008
0.000,0.835,0.008
0.000,0.836,0.007
0.002,0.833,0.007
0.007,0.829,0.008
0.014,0.821,0.008
0.023,0.810,0.009
0.035,0.798,0.010
0.049,0.782,0.012
0.064,0.764,0.014
0.081,0.745,0.017
0.100,0.723,0.020
0.119,0.699,0.025
0.139,0.674,0.030
0.160,0.647,0.036
0.181,0.619,0.043
0.201,0.590,0.051
0.221,0.560,0.061
0.241,0.530,0.071
0.259,0.499,0.084
0.276,0.469,0.097
0.292,0.438,0.112
0.306,0.408,0.129
0.317,0.378,0.147
0.327,0.349,0.166
0.334,0.320,0.187
0.339,0.293,0.209
0.341,0.267,0.233
0.341,0.242,0.258
0.338,0.218,0.285
0.333,0.195,0.312
0.325,0.174,0.341
0.315,0.155,0.370
0.303,0.137,0.400
0.289,0.120,0.431
0.274,0.105,0.461
0.256,0.091,0.492
0.238,0.079,0.523
0.218,0.068,0.553
0.198,0.058,0.583
0.177,0.050,0.612
0.157,0.042,0.640
0.136,0.036,0.667
0.116,0.030,0.693
0.097,0.026,0.717
0.079,0.022,0.739
0.062,0.018,0.759
0.047,0.016,0.777
0.033,0.014,0.792
0.022,0.012,0.805
0.013,0.010,0.816
0.006,0.009,0.824
0.002,0.009,0.829
0.000,0.008,0.831
0.000,0.008,0.831
0.003,0.008,0.828
0.009,0.008,0.822
0.017,0.009,0.813
0.027,0.010,0.802
0.039,0.011,0.788
0.053,0.013,0.772
0.069,0.016,0.754
0.087,0.019,0.734
0.105,0.022,0.711
0.125,0.027,0.687
0.145,0.032,0.661
0.166,0.039,0.634
0.186,0.046,0.606
0.206,0.055,0.577
0.226,0.065,0.547
0.245,0.076,0.517
0.263,0.089,0.487
0.279,0.103,0.456
0.294,0.118,0.426
0.307,0.135,0.396
0.317,0.154,0.366
0.326,0.174,0.338
0.332,0.195,0.310
0.336,0.218,0.283
0.338,0.242,0.257
0.336,0.268,0.233
0.333,0.294,0.210
0.327,0.322,0.188
0.318,0.351,0.168
0.308,0.380,0.149
0.295,0.410,0.131
0.281,0.440,0.115
0.265,0.471,0.101
0.247,0.502,0.087
0.228,0.532,0.076
0.209,0.562,0.065
0.188,0.592,0.056
0.168,0.620,0.048
0.147,0.648,0.041
0.127,0.674,0.034
0.108,0.699,0.029
0.089,0.722,0.025
0.071,0.743,0.021
0.055,0.762,0.018
0.041,0.779,0.015
0.029,0.793,0.013
0.018,0.805,0.012
0.010,0.815,0.010
0.004,0.822,0.009
0.001,0.826,0.009
0.000,0.827,0.008
0.001,0.826,0.008
0.005,0.822,0.008
0.011,0.815,0.009
0.020,0.806,0.010
0.031,0.794,0.011
0.044,0.779,0.012
0.058,0.762,0.014
0.075,0.743,0.017
0.092,0.722,0.020
0.111,0.699,0.025
0.131,0.675,0.029
0.151,0.649,0.035
0.171,0.622,0.042
0.191,0.593,0.050
0.211,0.564,0.059
0.231,0.535,0.070
0.249,0.505,0.081
0.266,0.474,0.094
0.282,0.444,0.109
0.295,0.414,0.125
0.307,0.384,0.142
0.317,0.355,0.161
0.325,0.327,0.182
0.330,0.300,0.203
0.333,0.274,0.227
0.334,0.248,0.251
0.332,0.225,0.277
0.327,0.202,0.304
0.320,0.181,0.332
0.311,0.161,0.360
0.300,0.143,0.390
0.287,0.126,0.420
0.272,0.110,0.450
0.255,0.096,0.481
0.238,0.084,0.511
0.219,0.072,0.541
0.199,0.062,0.571
0.179,0.054,0.600
0.159,0.046,0.628
0.138,0.039,0.654
0.119,0.033,0.680
0.100,0.028,0.704
0.082,0.024,0.726
0.065,0.020,0.746
0.049,0.018,0.765
0.036,0.015,0.781
0.024,0.013,0.794
0.015,0.012,0.805
0.007,0.010,0.814
0.002,0.010,0.820
0.000,0.009,0.823
0.000,0.009,0.823
0.002,0.009,0.821
0.007,0.009,0.816
0.014,0.009,0.808
0.023,0.010,0.798
0.035,0.012,0.785
0.048,0.013,0.770
0.063,0.016,0.752
0.080,0.019,0.733
0.098,0.022,0.711
0.117,0.027,0.688
0.136,0.032,0.663
0.156,0.038,0.637
0.177,0.045,0.609
0.196,0.054,0.581
0.216,0.063,0.552
0.235,0.074,0.522
0.252,0.086,0.492
0.269,0.100,0.462
0.284,0.115,0.432
0.297,0.131,0.402
0.308,0.149,0.373
0.317,0.169,0.345
0.324,0.190,0.317
0.328,0.212,0.290
0.330,0.235,0.264
0.330,0.260,0.240
0.327,0.286,0.217
0.321,0.313,0.195
0.314,0.341,0.174
0.304,0.370,0.155
0.292,0.400,0.137
0.279,0.430,0.121
0.263,0.460,0.106
0.246,0.490,0.092
0.228,0.520,0.080
0.209,0.550,0.069
0.190,0.579,0.060
0.170,0.607,0.051
0.150,0.635,0.044
0.130,0.661,0.037
0.110,0.686,0.032
0.092,0.709,0.027
0.074,0.730,0.023
0.058,0.750,0.020
0.044,0.767,0.017
0.031,0.782,0.015
0.020,0.795,0.013
0.012,0.805,0.012
0.005,0.812,0.011
0.001,0.817,0.010
0.000,0.819,0.009
0.000,0.819,0.009
0.004,0.815,0.009
0.009,0.809,0.009
0.017,0.801,0.010
0.027,0.790,0.011
0.039,0.776,0.013
0.053,0.760,0.015
0.069,0.742,0.017
0.085,0.722,0.021
0.104,0.700,0.024
0.123,0.676,0.029
0.142,0.651,0.035
0.162,0.624,0.041
0.182,0.597,0.049
0.201,0.568,0.058
0.220,0.539,0.068
0.239,0.510,0.079
0.256,0.480,0.092
0.271,0.450,0.106
0.285,0.420,0.121
0.298,0.391,0.138
0.308,0.362,0.157
0.316,0.334,0.176
0.322,0.307,0.198
0.325,0.281,0.220
0.327,0.255,0.244
0.325,0.231,0.269
0.322,0.209,0.296
0.315,0.187,0.323
0.307,0.167,0.351
0.297,0.149,0.380
0.284,0.132,0.409
0.270,0.116,0.439
0.254,0.102,0.469
0.237,0.089,0.499
0.219,0.077,0.529
0.200,0.067,0.558
0.180,0.057,0.587
0.161,0.049,0.615
0.141,0.042,0.642
0.121,0.036,0.667
0.102,0.031,0.691
0.084,0.026,0.714
0.068,0.023,0.734
0.052,0.019,0.753
0.038,0.017,0.769
0.027,0.015,0.783
0.017,0.013,0.795
0.009,0.012,0.804
0.003,0.011,0.810
0.000,0.010,0.814
0.000,0.010,0.815
0.001,0.009,0.814
0.005,0.010,0.809
0.012,0.010,0.803
0.020,0.011,0.793
0.031,0.012,0.781
0.044,0.014,0.767
0.058,0.016,0.750
0.074,0.019,0.731
0.091,0.022,0.711
0.109,0.027,0.688
0.128,0.032,0.664
0.148,0.038,0.639
0.167,0.045,0.612
0.187,0.053,0.584
0.206,0.062,0.556
0.225,0.072,0.527
0.242,0.084,0.497
0.259,0.097,0.468
0.274,0.112,0.438
0.287,0.128,0.409
0.298,0.145,0.380
0.308,0.164,0.351
0.315,0.184,0.324
0.320,0.206,0.297
0.323,0.229,0.271
0.323,0.253,0.247
0.321,0.278,0.223
0.316,0.305,0.201
0.309,0.332,0.180
0.300,0.361,0.161
0.289,0.390,0.143
0.276,0.419,0.126
0.262,0.449,0.111
0.246,0.478,0.097
0.228,0.508,0.085
0.210,0.538,0.074
0.191,0.567,0.064
0.171,0.595,0.055
0.152,0.622,0.047
0.132,0.648,0.041
0.113,0.673,0.035
0.095,0.696,0.030
0.077,0.718,0.026
0.061,0.738,0.022
0.046,0.755,0.019
0.034,0.771,0.017
0.022,0.784,0.015
0.013,0.794,0.013
0.007,0.802,0.012
0.002,0.808,0.011
0.000,0.811,0.010
0.000,0.811,0.010
0.002,0.808,0.010
0.007,0.803,0.010
0.014,0.796,0.011
0.024,0.785,0.012
0.035,0.773,0.013
0.048,0.757,0.015
0.063,0.740,0.018
0.079,0.721,0.021
0.096,0.700,0.024
0.115,0.677,0.029
0.134,0.652,0.034
0.153,0.627,0.041
0.173,0.600,0.048
0.192,0.572,0.056
0.211,0.543,0.066
0.229,0.514,0.077
0.246,0.485,0.089
0.261,0.456,0.103
0.276,0.426,0.118
0.288,0.397,0.134
0.299,0.369,0.152
0.307,0.341,0.171
0.314,0.314,0.192
0.318,0.287,0.214
0.319,0.262,0.237
0.319,0.238,0.262
0.316,0.215,0.288
0.310,0.194,0.314
0.303,0.174,0.342
0.293,0.155,0.370
0.282,0.137,0.399
0.268,0.121,0.428
0.253,0.107,0.458
0.237,0.094,0.488
0.219,0.082,0.517
0.201,0.071,0.546
0.182,0.061,0.575
0.162,0.053,0.602
0.143,0.045,0.629
0.124,0.039,0.655
0.105,0.034,0.679
0.087,0.029,0.701
0.070,0.025,0.722
0.055,0.021,0.741
0.041,0.019,0.757
0.029,0.016,0.772
0.019,0.014,0.784
0.011,0.013,0.794
0.005,0.012,0.801
0.001,0.011,0.805
0.001,0.011,0.807
0.000,0.010,0.806
0.004,0.010,0.803
0.009,0.011,0.797
0.017,0.012,0.788
0.027,0.013,0.777
0.039,0.014,0.764
0.053,0.016,0.748
0.068,0.019,0.730
0.084,0.022,0.710
0.102,0.027,0.689
0.120,0.031,0.665
0.139,0.037,0.641
0.158,0.044,0.615
0.178,0.052,0.588
0.197,0.060,0.560
0.215,0.071,0.531
0.232,0.082,0.502
0.249,0.095,0.473
0.264,0.109,0.444
0.277,0.124,0.415
0.289,0.141,0.386
0.299,0.159,0.358
0.306,0.179,0.330
0.312,0.200,0.304
0.315,0.222,0.278
0.316,0.246,0.253
0.314,0.271,0.230
0.311,0.297,0.208
0.305,0.324,0.187
0.296,0.351,0.167
0.286,0.380,0.149
0.274,0.409,0.132
0.260,0.438,0.117
0.245,0.467,0.103
0.228,0.497,0.090
0.210,0.526,0.078
0.192,0.554,0.068
0.173,0.582,0.059
0.153,0.610,0.051
0.134,0.636,0.044
0.116,0.661,0.038
0.097,0.684,0.032
0.080,0.706,0.028
0.064,0.726,0.024
0.049,0.744,0.021
0.036,0.759,0.018
0.025,0.773,0.016
0.015,0.784,0.014
0.008,0.793,0.013
0.003,0.799,0.012
0.000,0.802,0.011
0.000,0.803,0.011
0.001,0.801,0.011
0.006,0.797,0.011
0.012,0.790,0.012
0.020,0.781,0.012
0.031,0.769,0.014
0.043,0.755,0.016
0.057,0.738,0.018
0.073,0.720,0.021
0.090,0.700,0.024
0.107,0.677,0.029
0.126,0.654,0.034
0.145,0.629,0.040
0.164,0.603,0.047
0.183,0.575,0.055
0.201,0.548,0.065
0.219,0.519,0.075
0.236,0.490,0.087
0.252,0.461,0.100
0.266,0.432,0.115
0.279,0.404,0.131
0.290,0.375,0.148
0.298,0.347,0.167
0.305,0.320,0.187
0.310,0.294,0.208
0.312,0.269,0.231
0.312,0.245,0.255
0.310,0.222,0.280
0.305,0.200,0.306
0.298,0.180,0.333
0.290,0.161,0.361
0.279,0.143,0.389
0.266,0.127,0.418
0.252,0.112,0.447
0.236,0.099,0.476
0.219,0.086,0.505
0.201,0.075,0.534
0.183,0.065,0.563
0.164,0.057,0.590
0.145,0.049,0.617
0.126,0.042,0.642
0.108,0.036,0.666
0.090,0.031,0.689
0.073,0.027,0.710
0.058,0.024,0.729
0.044,0.021,0.746
0.031,0.018,0.761
0.021,0.016,0.773
0.012,0.014,0.784
0.006,0.013,0.791
0.002,0.012,0.796
0.000,0.012,0.799
0.000,0.011,0.799
0.003,0.011,0.796
0.007,0.012,0.791
0.015,0.012,0.783
0.024,0.013,0.773
0.035,0.015,0.760
0.048,0.017,0.746
0.062,0.019,0.729
0.078,0.023,0.710
0.095,0.026,0.689
0.113,0.031,0.666
0.131,0.037,0.642
0.150,0.043,0.617
0.169,0.051,0.591
0.187,0.059,0.563
0.205,0.069,0.535
0.223,0.080,0.507
0.239,0.092,0.478
0.254,0.106,0.449
0.268,0.121,0.421
0.280,0.137,0.392
0.290,0.155,0.364
0.298,0.174,0.337
0.304,0.194,0.311
0.307,0.216,0.285
0.309,0.239,0.260
0.308,0.264,0.237
0.305,0.289,0.214
0.300,0.315,0.193
0.292,0.342,0.173
0.283,0.370,0.155
0.271,0.399,0.138
0.258,0.427,0.122
0.243,0.456,0.108
0.227,0.485,0.095
0.210,0.514,0.083
0.192,0.543,0.072
0.174,0.570,0.063
0.155,0.597,0.054
0.136,0.623,0.047
0.118,0.648,0.041
0.100,0.672,0.035
0.083,0.694,0.030
0.067,0.714,0.026
0.052,0.732,0.023
0.039,0.748,0.020
0.027,0.762,0.018
0.017,0.774,0.016
0.010,0.783,0.014
0.004,0.790,0.013
0.001,0.794,0.012
0.001,0.795,0.012
0.001,0.794,0.012
0.004,0.791,0.012
0.010,0.785,0.012
0.017,0.776,0.013
0.027,0.765,0.014
0.039,0.752,0.016
0.052,0.736,0.018
0.067,0.719,0.021
0.083,0.699,0.024
0.100,0.678,0.029
0.118,0.655,0.034
0.136,0.631,0.039
0.155,0.605,0.046
0.174,0.579,0.054
0.192,0.551,0.063
0.209,0.523,0.073
0.226,0.495,0.085
0.242,0.467,0.097
0.256,0.438,0.112
0.269,0.410,0.127
0.280,0.381,0.144
0.290,0.354,0.162
0.297,0.327,0.182
0.302,0.301,0.202
0.305,0.276,0.225
0.306,0.252,0.248
0.304,0.229,0.272
0.300,0.207,0.298
0.294,0.186,0.324
0.286,0.167,0.352
0.276,0.149,0.380
0.264,0.133,0.408
0.250,0.117,0.437
0.235,0.104,0.465
0.219,0.091,0.494
0.202,0.080,0.523
0.184,0.069,0.551
0.165,0.060,0.578
0.147,0.052,0.605
0.128,0.045,0.630
0.110,0.039,0.654
0.093,0.034,0.677
0.076,0.030,0.698
0.060,0.026,0.717
0.046,0.022,0.735
0.034,0.020,0.750
0.023,0.018,0.763
0.014,0.016,0.774
0.007,0.014,0.782
0.002,0.013,0.788
0.000,0.013,0.791
0.000,0.012,0.791
0.002,0.012,0.790
0.006,0.012,0.785
0.012,0.013,0.778
0.021,0.014,0.769
0.031,0.015,0.757
0.043,0.017,0.743
0.057,0.020,0.727
